username,total_commits,total_pull_requests,repositories_count,repositories,first_contribution,last_contribution
datakurre,238,54,24,"Products.CMFPlone, Products.statusmessages, buildout.coredev, mockup, papyrus, plone.app.blocks, plone.app.content, plone.app.contentrules, plone.app.contenttypes, plone.app.drafts, plone.app.mosaic, plone.app.multilingual, plone.app.registry, plone.app.robotframework, plone.app.standardtiles, plone.app.tiles, plone.app.upgrade, plone.app.z3cform, plone.autoform, plone.formwidget.namedfile, plone.subrequest, plone.supermodel, plone.themepreview, plone.tiles",2017-01-01,2017-12-17
ebrehault,186,9,7,"ansible-playbook, buildout.coredev, pastanaga-angular, plone.app.users, plone.restapi, plone.restapi-angular, training",2017-02-05,2017-12-10
jaroel,178,31,9,"buildout.coredev, plone.api, plone.app.contenttypes, plone.app.debugtoolbar, plone.app.dexterity, plone.app.z3cform, plone.dexterity, plone.restapi, volto",2017-01-01,2017-12-24
davisagli,171,34,31,"Products.ATContentTypes, Products.Archetypes, Products.CMFPlone, Products.ExtendedPathIndex, buildout.coredev, diazo, plone.app.blob, plone.app.caching, plone.app.contentrules, plone.app.contenttypes, plone.app.customerize, plone.app.dexterity, plone.app.discussion, plone.app.event, plone.app.folder, plone.app.iterate, plone.app.linkintegrity, plone.app.mosaic, plone.app.multilingual, plone.app.portlets, plone.app.querystring, plone.app.redirector, plone.app.upgrade, plone.app.users, plone.app.uuid, plone.autoform, plone.dexterity, plone.namedfile, plone.recipe.zope2instance, plone.schemaeditor, plone.testing",2017-01-01,2017-12-31
smcmahon,113,34,5,"Installers-UnifiedInstaller, ansible-playbook, ansible.plone_server, documentation, plonedev.vagrant",2017-01-15,2017-12-24
agitator,112,26,16,"Products.CMFPlone, bobtemplates.plone, buildout.coredev, documentation, plone.app.content, plone.app.contentrules, plone.app.contenttypes, plone.app.layout, plone.app.mosaic, plone.app.multilingual, plone.app.querystring, plone.app.standardtiles, plone.app.upgrade, plone.portlet.collection, plone.subrequest, plonetheme.barceloneta",2017-01-08,2017-11-12
tdesvenain,87,27,4,"plone.app.contentlisting, plone.formwidget.datetime, plone.restapi, plone.restapi-angular",2017-09-17,2017-12-31
sneridagh,81,30,9,"Products.CMFPlone, bobtemplates.plone, pastanaga, planet.plone.org, plone.restapi, ploneconf2016.policy, ploneorg.core, ploneorg.theme, voltocms.com",2017-01-08,2017-12-17
tkimnguyen,73,18,19,"Plone, Products.CMFPlone, ansible-playbook, buildout.coredev, documentation, mockup, planet.plone.org, plone.api, plone.app.dexterity, plone.app.registry, plone.app.theming, plone.docker, plone.formwidget.namedfile, plone.namedfile, plone.protect, plone.restapi, ploneconf2016.policy, ploneorg.core, ploneorg.theme",2017-01-29,2017-12-24
tomgross,65,30,20,"Products.CMFPlone, Products.PortalTransforms, Products.statusmessages, Products.validation, buildout.coredev, documentation, mockup, plone.app.content, plone.app.contenttypes, plone.app.iterate, plone.app.layout, plone.app.linkintegrity, plone.app.mosaic, plone.app.multilingual, plone.app.querystring, plone.app.standardtiles, plone.app.z3cform, plone.namedfile, plone.restapi, plone.schemaeditor",2017-01-01,2017-11-26
kakshay21,65,32,31,"Products.ATContentTypes, archetypes.multilingual, buildout.coredev, plone.app.collection, plone.app.content, plone.app.contenttypes, plone.app.discussion, plone.app.intid, plone.app.iterate, plone.app.linkintegrity, plone.app.multilingual, plone.app.portlets, plone.app.querystring, plone.app.redirector, plone.app.registry, plone.app.relationfield, plone.app.testing, plone.app.theming, plone.app.upgrade, plone.app.uuid, plone.app.vocabularies, plone.app.workflow, plone.autoform, plone.outputfilters, plone.portlet.collection, plone.portlet.static, plone.protect, plone.resourceeditor, plone.subrequest, plone.theme, plone.transformchain",2017-04-09,2017-06-11
fgrcon,54,21,15,"Products.CMFPlone, buildout.coredev, documentation, mockup, plone.app.content, plone.app.contentlisting, plone.app.contenttypes, plone.app.dexterity, plone.app.event, plone.app.layout, plone.app.portlets, plone.app.upgrade, plone.app.vocabularies, plone.portlet.collection, plonetheme.barceloneta",2017-01-01,2017-12-24
thomasmassmann,49,4,6,"bobtemplates.plone, plone.app.standardtiles, plone.recipe.codeanalysis, plonecli, plonetheme.barceloneta, training",2017-08-27,2017-12-31
lukasgraf,46,10,1,plone.restapi,2017-01-08,2017-11-26
b4oshany,42,16,11,"Products.CMFPlone, mockup, plone.app.caching, plone.app.mosaic, plone.app.openid, plone.app.robotframework, plone.app.standardtiles, plone.app.textfield, plone.app.upgrade, plone.resourceeditor, training",2017-06-04,2017-10-22
tschorr,41,4,6,"Products.Archetypes, Products.CMFPlone, buildout.coredev, plone.app.testing, plone.recipe.zope2instance, training",2017-01-29,2017-10-22
buchi,40,10,2,"plone.rest, plone.restapi",2017-01-08,2017-11-12
gotcha,36,11,5,"Products.Archetypes, buildout.coredev, guillotina, plone.dexterity, plone.outputfilters",2017-01-29,2017-09-10
polyester,32,8,7,"Products.CMFPlone, buildout.coredev, documentation, papyrus, plone.app.layout, plonetheme.barceloneta, sphinxtheme.plone",2017-02-05,2017-11-05
fulv,31,19,8,"ansible-playbook, bobtemplates.plone, buildout.coredev, documentation, pastanaga-angular, plone.behavior, plone.restapi-angular, training",2017-02-19,2017-10-01
ale-rt,31,25,24,"Products.ATContentTypes, Products.CMFPlone, Products.MimetypesRegistry, bobtemplates.plone, buildout.coredev, documentation, plone.app.content, plone.app.contentlisting, plone.app.dexterity, plone.app.imaging, plone.app.layout, plone.app.ldap, plone.app.linkintegrity, plone.app.multilingual, plone.app.portlets, plone.app.versioningbehavior, plone.app.vocabularies, plone.formwidget.namedfile, plone.locking, plone.namedfile, plone.recipe.zope2instance, plone.resource, plone.supermodel, plone.testing",2017-04-02,2017-12-03
csenger,29,4,1,plone.restapi,2017-02-19,2017-11-12
erral,28,14,5,"Products.CMFPlone, Products.LinguaPlone, buildout.coredev, plone.app.multilingual, plone.restapi",2017-02-05,2017-10-22
Gagaro,28,14,5,"Products.CMFPlone, mockup, plone.app.content, plone.restapi, plone.restapi-angular",2017-01-29,2017-12-17
sunew,24,9,3,"buildout.coredev, plone.app.debugtoolbar, plone.restapi-angular",2017-04-23,2017-11-26
MatthewWilkes,20,4,8,"Products.CMFFormController, Products.CMFPlone, archetypes.referencebrowserwidget, buildout.coredev, plone.api, plone.app.blob, plone.app.standardtiles, plone.dexterity",2017-01-29,2017-11-26
frapell,18,13,9,"Products.CMFDiffTool, Products.CMFPlone, buildout.coredev, mockup, plone.app.contenttypes, plone.app.dexterity, plone.app.iterate, plone.app.mosaic, training",2017-01-01,2017-11-12
hvelarde,18,29,12,"Products.CMFPlone, bobtemplates.plone, buildout.coredev, documentation, plone.app.caching, plone.app.event, plone.app.layout, plone.app.upgrade, plone.protect, plone.recipe.zeoserver, plone.tiles, training",2017-01-08,2017-11-05
avoinea,15,0,1,plone.docker,2017-02-05,2017-09-10
jladage,15,3,4,"plone.app.event, plone.app.layout, plone.app.multilingual, plone.docker",2017-02-26,2017-04-16
untitaker,13,0,1,buildout.coredev,2017-01-15,2017-10-22
albertcasado,12,0,2,"pastanaga, pastanaga-icons",2017-07-02,2017-07-02
witsch,12,3,2,"plone.restapi, plone.testing",2017-02-26,2017-03-05
stevepiercy,12,30,3,"ansible-playbook, documentation, training",2017-04-16,2017-08-27
fschulze,11,5,2,"buildout.coredev, plone.scale",2017-02-26,2017-09-24
geier,10,0,1,buildout.coredev,2017-01-01,2017-08-13
nazrulworld,10,10,2,"guillotina, plone.restapi",2017-03-19,2017-10-22
vincentfretin,10,0,3,"buildout.coredev, plone.app.querystring, plone.app.registry",2017-01-15,2017-07-02
ksuess,9,3,2,"mockup, plone.app.discussion",2017-07-16,2017-12-10
rudaporto,8,3,4,"Products.CMFFormController, plone.api, plone.app.blob, plone.testing",2017-10-15,2017-10-22
pigeonflight,7,4,4,"ansible-playbook, bobtemplates.plone, documentation, plonecli",2017-04-16,2017-11-05
ivanteoh,7,1,1,plone.app.contentlisting,2017-04-02,2017-04-02
rnixx,7,0,1,buildout.coredev,2017-01-29,2017-07-23
fredvd,7,4,7,"buildout.coredev, papyrus, plone.app.contenttypes, plone.app.dexterity, plone.app.linkintegrity, plone.formwidget.contenttree, plone.formwidget.querystring",2017-08-06,2017-10-22
malthe,6,4,4,"Products.Archetypes, Products.CMFDynamicViewFTI, Products.CMFPlone, plone.app.contentrules",2017-01-29,2017-04-23
bsuttor,6,4,5,"Products.CMFPlone, guillotina, plone.app.event, plone.app.layout, plone.app.multilingual",2017-04-02,2017-12-17
seanupton,6,3,4,"Products.CMFPlone, buildout.coredev, mockup, plone.app.vocabularies",2017-02-26,2017-06-11
cdw9,6,4,2,"plone.app.contenttypes, ploneorg.core",2017-02-05,2017-09-17
obct537,6,1,2,"mockup, plone.app.workflowmanager",2017-03-12,2017-10-15
hannosch,6,0,2,"buildout.coredev, plone.reload",2017-10-29,2017-10-29
pgrunewald,6,4,2,"Products.Archetypes, plone.memoize",2017-04-16,2017-06-25
tiberiuichim,5,1,3,"planet.plone.org, plone.app.iterate, plone.rest",2017-02-12,2017-06-04
Gomez,5,5,2,"ansible.plone_server, plonecli",2017-10-15,2017-10-22
zopyx,5,1,3,"Products.CMFPlone, buildout.coredev, planet.plone.org",2017-03-26,2017-11-05
cguardia,4,2,2,"plone.app.mosaic, plone.app.standardtiles",2017-05-07,2017-05-07
skurfer,4,1,1,plone.app.caching,2017-06-04,2017-07-02
cillianderoiste,4,2,2,"mockup, plone.app.content",2017-08-20,2017-12-03
ju55i,4,1,1,plone.docker,2017-07-02,2017-07-02
gogobd,4,1,2,"Products.Archetypes, plone.instanceprofiling",2017-01-29,2017-02-12
mamico,4,3,3,"plone.formwidget.datetime, plone.namedfile, plone.recipe.zeoserver",2017-06-25,2017-12-17
adamcheasley,3,2,1,plone.api,2017-01-29,2017-01-29
bloodbare,3,12,2,"guillotina, guillotina_elasticsearch",2017-01-22,2017-02-12
prakharjoshi,3,1,2,"bobtemplates.plone, plone.restapi",2017-01-01,2017-04-30
jone,3,2,2,"plone.protect, plone.restapi",2017-01-15,2017-07-02
frisi,3,4,5,"Products.LinguaPlone, buildout.coredev, collective.monkeypatcher, plone.app.event, plone.app.testing",2017-09-03,2017-09-10
arsenico13,3,3,3,"plone.app.content, plone.app.dexterity, plone.app.linkintegrity",2017-08-27,2017-10-01
rodfersou,3,6,5,"Products.CMFPlone, plone.app.layout, plone.namedfile, plonetheme.classic, plonetheme.sunburst",2017-01-01,2017-07-02
sgeulette,2,2,1,plone.app.robotframework,2017-03-12,2017-03-12
SyZn,2,1,1,plone.restapi,2017-07-02,2017-07-02
karalics,2,2,2,"plone.app.caching, plone.formwidget.namedfile",2017-08-27,2017-10-15
enkidulan,2,3,1,plonetheme.barceloneta,2017-07-23,2017-07-23
CaffeinatedStud,2,1,1,plone.app.openid,2017-03-12,2017-03-12
l00ptr,2,1,1,ansible.plone_server,2017-10-29,2017-10-29
vkarppinen,2,1,1,Products.Archetypes,2017-07-02,2017-07-02
Rotonen,2,3,3,"buildout.coredev, plone.app.versioningbehavior, plone.intelligenttext",2017-11-26,2017-12-17
cekk,2,4,3,"Products.CMFPlone, plone.app.standardtiles, volto",2017-08-20,2017-08-20
shentonfreude,2,1,1,plone.restapi-angular,2017-10-22,2017-10-22
pabo3000,2,1,1,Products.PortalTransforms,2017-02-12,2017-02-12
ramiroluz,2,1,1,ansible-playbook,2017-05-28,2017-05-28
davidjb,2,0,1,plone.app.vulnerabilities,2017-11-26,2017-11-26
djowett,2,3,3,"documentation, plone.app.discussion, training",2017-01-15,2017-01-22
zemm,1,1,1,Products.Archetypes,2017-08-27,2017-08-27
dmanchon,1,0,1,guillotina_elasticsearch,2017-02-12,2017-02-12
mattss,1,1,1,plone.restapi-angular,2017-10-15,2017-10-15
simon-previdente,1,1,1,plone.restapi-angular,2017-04-02,2017-04-02
cedricmessiant,1,1,1,plone.app.contenttypes,2017-03-05,2017-03-05
batlock666,1,2,1,plone.app.blob,2017-05-21,2017-05-21
cdevienne,1,1,1,guillotina,2017-12-10,2017-12-10
zupo,1,0,1,planet.plone.org,2017-03-12,2017-03-12
hanirok,1,1,1,plone.formwidget.querystring,2017-04-23,2017-04-23
jfroche,1,1,1,guillotina,2017-10-15,2017-10-15
leplatrem,1,1,1,guillotina,2017-10-22,2017-10-22
rristow,1,1,1,Products.CMFDiffTool,2017-02-26,2017-02-26
awello,1,1,1,plone.subrequest,2017-07-02,2017-07-02
petschki,1,5,3,"plone.app.blocks, plone.app.multilingual, plone.app.widgets",2017-10-15,2017-10-15
jean,1,10,3,"documentation, guillotina, training",2017-11-05,2017-11-05
lellex,1,12,2,"pastanaga-angular, plone.restapi-angular",2017-10-15,2017-10-15
tmog,1,1,1,plone.app.event,2017-01-22,2017-01-22
mtrebron,1,0,1,plone.app.contentrules,2017-03-26,2017-03-26
nngu6036,1,1,1,plone.app.querystring,2017-08-13,2017-08-13
gnafou,1,1,1,Installers-UnifiedInstaller,2017-03-19,2017-03-19
laulaz,1,0,1,buildout.coredev,2017-09-24,2017-09-24
davilima6,1,1,1,plone.restapi,2017-11-12,2017-11-12
instification,0,1,1,Products.CMFPlone,,
svx,0,52,13,"Products.CMFPlone, archive.plone.org, bobtemplates.plone, buildout.coredev, documentation, papyrus, plone.api, plone.app.theming, plone.docker, plonecli, ploneorg.theme, sphinxtheme.plone, training",,
jnns,0,1,1,training,,
staeff,0,2,1,training,,
oz123,0,3,1,training,,
tareqalam,0,1,1,volto,,
allusa,0,2,2,"Products.CMFPlone, plone.app.event",,
newbazz,0,1,1,Products.CMFPlone,,
VaysseB,0,1,1,volto,,
robinsjm2,0,2,1,training,,
robgietema,0,11,1,volto,,
displacedaussie,0,1,1,Products.CMFPlone,,
sgrepos,0,3,3,"Products.CMFPlone, documentation, training",,
gitcarbs,0,1,1,guillotina_elasticsearch,,
streaps,0,1,1,training,,
macagua,0,1,1,training,,
dhavlik,0,1,1,plone.i18n,,
rfleschenberg,0,1,1,training,,
icemac,0,5,3,"plone.recipe.zeoserver, plone.recipe.zope2instance, plone.testing",,
ghost,0,25,3,"documentation, plone.intelligenttext, training",,
huubbouma,0,1,1,plone.app.content,,
rnunez80,0,1,1,plone.app.standardtiles,,
lukebrannon,0,1,1,documentation,,
jackBzzz,0,2,1,documentation,,
himanshu81494,0,1,1,documentation,,
rioksane,0,1,1,documentation,,
cleberjsantos,0,1,1,documentation,,
dals83,0,1,1,documentation,,
lzdych,0,1,1,plone.app.querystring,,
acsr,0,1,1,plone.restapi,,
TakCastel,0,1,1,pastanaga-angular,,
